cycle_id,datetime,capacity_Ah,soc_cycle,t_to_2.7V,t_to_Tmax,T_max,thermal_integral,Vmeas_minus_Vload_mean,Imeas_minus_Iload_mean,voltage_mean,current_mean,temp_mean,duration_s,soc_zero_duration,soc_mean_rate,soc_max_rate,soc_drop_q1,soc_drop_q2,soc_drop_q3,soc_drop_q4,soc_whole_mean,soc_whole_max,soc_whole_rate_mean,soc_whole_rate_min,soc_cyclecap_mean,soc_cyclecap_rate_mean,soc_cyclecap_rate_min
182,2008-05-01 03:15:33,1.7158065389330133,0.9242220117908766,3083.984,3093.672,-38.83927283461771,4786.257472934512,1.0908464202386645,-3.7909835515077717,3.5467052098640246,1.902207182631691,-32.05752645824972,3248.593,3083.984,0.0003074302303679523,0.000326201422290201,-0.25967375869966625,-0.26550834297940695,-0.26553135645660486,-0.20928654186432194,0.4401403044068361,0.9242220117908766,-0.0002841337859960016,-0.0003014825347581046,0.47622789631894913,-0.0003074302303679523,-0.000326201422290201
186,2008-05-01 08:16:03,1.710533351135192,0.9213816005181208,3074.25,3084.0,-38.82796377704433,4822.26233587949,1.0908695382764946,-3.7905091386354894,3.544629653883431,1.9020484449938713,-31.975920928072714,3238.766,3074.25,0.00030835203620903926,0.0003273581516579742,-0.26029375678804656,-0.2663356348889111,-0.2633521021449846,-0.21001850617805773,0.43879247224759177,0.9213816005181208,-0.0002841098926453062,-0.0003016217777172779,0.4762331611580321,-0.00030835203620903926,-0.0003273581516579742
190,2008-05-01 13:14:24,1.706014499648521,0.9189475137389712,3065.812,3085.25,-39.14007944734004,4933.663594137525,1.096117600731678,-3.7792271840912073,3.5436291614253204,1.8964907679062355,-32.21689335291319,3240.14,3065.812,0.00030825786901102773,0.0003281809150745413,-0.2613347010592917,-0.2671000016906896,-0.2640330123750019,-0.20753228487501685,0.436214930553205,0.9189475137389712,-0.00028327280231815765,-0.0003015810359643309,0.4746897119056928,-0.00030825786901102773,-0.0003281809150745413
194,2008-05-01 18:11:10,1.7003110272642588,0.9158753289666399,3055.89,3065.531,-39.349611598028886,4772.325353600834,1.0969322959589456,-3.778374336458744,3.5444946147995258,1.895971437908019,-32.55632993697177,3230.109,3055.89,0.0003092101818344604,0.0003296479729296281,-0.2619752767539806,-0.26492451113305304,-0.2648010574695473,-0.20829915464341908,0.4347680222162194,0.9158756572042358,-0.0002831979770074711,-0.0003019164456501064,0.47470218758568117,-0.0003092101818344604,-0.0003296479729296281
198,2008-05-01 23:10:15,1.6945798601797895,0.9127882263985312,3045.9060000000027,3055.5620000000054,-39.29444535878087,4830.786535764259,1.1006332281339466,-3.766562561143347,3.5409201846556857,1.8899648799839277,-32.40048085325998,3229.7810000000027,3045.9060000000027,0.00030926506786688597,0.0003303361335187108,-0.2629424772679936,-0.26561814003299744,-0.26563616089981534,-0.20580322179919364,0.4319081709028817,0.9127889485990253,-0.0002822935127852361,-0.0003015269334298909,0.4731745638383232,-0.00030926506786688597,-0.0003303361335187108
202,2008-05-02 03:53:34,1.6849029086609286,0.9075757205607075,3028.437,3047.641,-39.10487658009542,4826.8185165773375,1.1034201585949797,-3.765256679818144,3.541195668799061,1.8893703824420507,-32.29371860868794,3212.469,3028.437,0.0003109459326852442,0.00033336659527806976,-0.26135299813791524,-0.2673217909120835,-0.2672071781161568,-0.20411803283384444,0.4293832654543752,0.9075757205607075,-0.00028220697891223183,-0.00030255542792036443,0.47311012814346654,-0.0003109459326852442,-0.00033336659527806976
206,2008-05-02 08:44:40,1.6744741591159717,0.9019582574806932,3009.75,3029.11,-39.0462609369598,4867.880662221164,1.1237089456580174,-3.741904067783375,3.540671044783382,1.8776883243431417,-32.136071448067796,3213.219,3009.75,0.0003109298838892735,0.00033438192549250026,-0.2628827817636896,-0.2690170125065704,-0.2689485790975583,-0.19915162663218167,0.4241533717146906,0.9019582574806932,-0.0002804457762714432,-0.00030159853885025796,0.4702583164983883,-0.0003109298838892735,-0.00033438192549250026
210,2008-05-02 13:43:05,1.6745692479879102,0.902009477257823,3009.891,3019.547,-39.398032192832,4965.246850054206,1.1120200837052399,-3.7528101074417046,3.5376048790268775,1.8831065986697755,-32.38268549723498,3203.578,3009.891,0.00031183125898168385,0.0003347086943312587,-0.26291488173984834,-0.26890545938095545,-0.2659091817900986,-0.20227047708909762,0.42541699461072285,0.9020095604566178,-0.0002812747509067175,-0.00030191041440738933,0.47163251089558683,-0.00031183125898168385,-0.0003347086943312587
214,2008-05-02 19:07:48,1.663716375981405,0.896163559916933,2991.297,3010.703,-39.10678394120843,4739.22219832639,1.122410755056463,-3.7398027366909825,3.538422485261741,1.876359921441716,-32.30899951427637,3195.125,2991.297,0.0003127227884325574,0.0003364212529817501,-0.2646071752345571,-0.26747994772347017,-0.26757735862641696,-0.20033551841555575,0.4212541403901897,0.896167348720407,-0.00028025076734887065,-0.00030148846770384,0.4700639026532573,-0.0003127227884325574,-0.0003364212529817501
216,2008-05-02 23:24:17,1.659013868748246,0.893630546668135,2982.0939999999973,3001.3910000000033,-39.44448954135193,4905.713199068415,1.1264827508275363,-3.728525700497248,3.53928626988912,1.8709550260104437,-32.56636929496716,3195.3129999999946,2982.0939999999973,0.00031270161187886287,0.00033749734921442384,-0.26543668348018157,-0.26844523831995104,-0.26837313359966464,-0.19774494460020275,0.4187162863437363,0.8936310767950154,-0.00027943971236731534,-0.00030159794067753307,0.46855637142765866,-0.00031270161187886287,-0.00033749734921442384
220,2008-05-03 04:13:08,1.6538540573335014,0.8908512057704355,2972.969,2992.25,-39.509602016775695,4980.576688848699,1.1324313467119793,-3.727715280946601,3.533690170241391,1.8705599868289542,-32.46542951751835,3186.297,2972.969,0.00031360324060516673,0.00033863671371230086,-0.26640117171177535,-0.26915992129451327,-0.2692475359312142,-0.19519137106249718,0.4173106216171154,0.8908512057704355,-0.0002793738250266288,-0.0003016749247287259,0.46844031743349596,-0.00031360324060516673,-0.00033863671371230086
224,2008-05-03 09:10:19,1.642653782130131,0.8848181591266643,2953.235,2972.5,-39.334865362245324,4984.829527382004,1.1441730442790077,-3.7148533571606017,3.534367734544495,1.8640049795794804,-32.347056454418095,3176.438,2953.235,0.00031463481712094415,0.0003408868845709151,-0.2648063204501083,-0.2709629469728797,-0.27085890603039975,-0.19337182654661222,0.4131412961467646,0.8848181591266643,-0.0002783945996821082,-0.00030162290567646577,0.46692226180636315,-0.00031463481712094415,-0.0003408868845709151
228,2008-05-03 14:04:34,1.6378578430223698,0.8822348186450748,2944.437,2963.75,-39.43723270017243,5010.323090230378,1.1448651991275145,-3.7141340433896874,3.5312941932103548,1.8636932149873204,-32.371538940646154,3167.593,2944.437,0.0003154957532194852,0.0003417183828438933,-0.2656256567008719,-0.27179606797108213,-0.2685806191368383,-0.19399765619120768,0.41186756829637244,0.8822360602349575,-0.00027834133862488365,-0.000301475855515973,0.4668457417367788,-0.0003154957532194852,-0.0003417183828438933
232,2008-05-03 18:58:13,1.6327350407099108,0.8794754127611387,2935.125,2944.703,-39.51375235624076,5028.3151852911415,1.151880932789729,-3.7023505738167,3.5309134771684274,1.857820396301907,-32.45549347979197,3167.719,2935.125,0.00031550137970724117,0.0003429527630269269,-0.2664879524300374,-0.2726150301416832,-0.26934228902638413,-0.19155472840189525,0.4093189069796223,0.8794771305718161,-0.0002774757061447347,-0.00030161852282067567,0.46541256417226456,-0.00031550137970724117,-0.0003429527630269269
236,2008-05-03 23:42:30,1.6277528915533617,0.8767917699307696,2926.3910000000033,2936.1100000000006,-39.60170302810528,5035.038194217525,1.153491235335055,-3.7012855343973152,3.5287226893409893,1.8572160981955346,-32.50017194695606,3159.077999999994,2926.3910000000033,0.0003163640620025307,0.00034407564102151983,-0.26735097645006434,-0.2701602935859978,-0.270352134150186,-0.19213659581375186,0.4079940154283023,0.8767917699307696,-0.00027738540586568633,-0.0003016826902813227,0.46532600945891306,-0.0003163640620025307,-0.00034407564102151983
240,2008-05-04 04:41:40,1.622125485521159,0.8737605584239754,2916.141,2935.422,-39.687463597582074,5055.864495380656,1.1533085072482614,-3.70043935794354,3.52625493581969,1.8568340008006827,-32.50100298369444,3148.829,2916.141,0.0003173985528813667,0.0003450515738600453,-0.26829189970435374,-0.27100091947355476,-0.2712125706208348,-0.18949461020125669,0.4064503934430047,0.8737605584239754,-0.0002773303368085846,-0.00030149245586102297,0.4651736560141029,-0.0003173985528813667,-0.0003450515738600453
244,2008-05-04 09:40:11,1.6113256603765849,0.8679432148624366,2896.813,2906.547,-39.53535075538898,5046.954809242299,1.1707378957655765,-3.6765850785933103,3.528684324337005,1.8448886500218815,-32.4728927422438,3149.094,2896.813,0.0003174549214351675,0.00034752915597007633,-0.2700084021661373,-0.2729401581932439,-0.2728842359901281,-0.18416720365049066,0.4011179147016787,0.8679432148624366,-0.0002755328450843416,-0.0003016355728911041,0.46214764725737634,-0.0003174549214351675,-0.00034752915597007633
248,2008-05-04 14:38:13,1.6065631397488385,0.865377875300024,2888.188,2907.656,-39.6502371632164,5077.955178060838,1.1697002230069906,-3.6756257650246105,3.525556939424901,1.8444180038305806,-32.50480154634882,3140.547,2888.188,0.0003183171596880861,0.0003488762364965564,-0.26753350198199777,-0.27392667226888323,-0.2737513834130425,-0.1847884423360765,0.3998838947310821,0.865377875300024,-0.00027546462732241456,-0.000301909776282059,0.46209165515404876,-0.0003183171596880861,-0.0003488762364965564
252,2008-05-04 19:37:07,1.6015142233917594,0.8626582682073705,2879.344,2898.687,-39.69929058154853,5089.85638038309,1.1675697862362595,-3.6745574820972844,3.5226805646793737,1.8438790389835118,-32.51218336210202,3131.625,2879.344,0.0003192230561063315,0.00034956129587160323,-0.26846263889382216,-0.2746494225081192,-0.2714510361686464,-0.18543690242941224,0.39854733872530884,0.8626607873372106,-0.0002753804087525523,-0.0003015519421289206,0.4619990944426952,-0.0003192230561063315,-0.00034956129587160323
256,2008-05-05 00:35:53,1.590369231400328,0.8566549999565574,2859.735,2879.125,-39.56076309770468,5062.940721656919,1.1768085939241433,-3.661286113867664,3.524673458789008,1.83711254029409,-32.45692821941515,3121.907,2859.735,0.000320270828171598,0.00035213326837577746,-0.2703530012899833,-0.2731201776294494,-0.2732924605861681,-0.18323436049439923,0.3943048636304641,0.8566549999565574,-0.00027436160629342685,-0.00030165672500514357,0.46028431941733844,-0.000320270828171598,-0.00035213326837577746
260,2008-05-05 05:28:13,1.5857889968242211,0.854187849075412,2850.703,2869.984,-39.63708096307912,5110.881406499418,1.1836789388160458,-3.6497560679587355,3.5213155754526824,1.8315957075983758,-32.447059186431154,3122.125,2850.703,0.0003202351906283434,0.00035306105401252535,-0.271012190778936,-0.2741791973346296,-0.2740835921947241,-0.1807250196917103,0.3919995460145481,0.854187849075412,-0.0002735410086810794,-0.00030158046231926194,0.4589149171799333,-0.0003202351906283434,-0.00035306105401252535
264,2008-05-05 11:41:31,1.5849430707374117,0.853732189598637,2849.829,2869.219,-39.43977047692484,5040.394433942272,1.1748296606604158,-3.64930811286782,3.51803386486462,1.8311195242792309,-32.32889654966259,3121.672,2849.829,0.00032032995267688053,0.0003533557366559815,-0.2712073470706666,-0.2740602347030531,-0.27404402883948886,-0.18068838938679144,0.39171192480764455,0.853732189598637,-0.00027347599189286105,-0.00030167116676254983,0.4588229535913353,-0.00032032995267688053,-0.0003533557366559815
266,2008-05-05 20:40:08,1.5955263892495937,0.8594329115068511,2868.672,2887.953,-39.839022256254516,4944.676642895194,1.1607953066507903,-3.6734691656806606,3.5236841955396794,1.8432799764914718,-32.84488475360107,3120.86,2868.672,0.00032032636835521434,0.0003508867855627762,-0.2694475356802152,-0.2724161590197316,-0.27239801941495,-0.18573828588510322,0.3968015836798346,0.8594329115068511,-0.0002752990233879378,-0.00030156365172549077,0.4617016387982151,-0.00032032636835521434,-0.0003508867855627762
270,2008-05-06 01:38:46,1.5747301747801037,0.8482309964083232,2831.969,2851.297,-39.41794949618613,5029.602580601932,1.1856028315941418,-3.6468311343563284,3.519146638240668,1.829798505957538,-32.31731555011648,3103.828,2831.969,0.0003221622184411355,0.00035547079350883685,-0.26952658772099025,-0.27602826358790444,-0.2760595559098311,-0.1783855927812742,0.38897716597172477,0.8482326713897764,-0.00027326797955343977,-0.0003015213453720564,0.4585745718074161,-0.0003221622184411355,-0.00035547079350883685
274,2008-05-06 06:37:06,1.5649019950937946,0.8429370312695894,2813.594,2823.235,-39.262781682151214,5124.256429479181,1.197573042547631,-3.6341219562881877,3.516233648608237,1.8236746835609148,-32.06376130177751,3095.094,2813.594,0.0003230958214065533,0.0003577875151158783,-0.27136332978482103,-0.2778678911912198,-0.27457589708461094,-0.17619288193934823,0.385166402830842,0.8429370312695894,-0.0002723494325120498,-0.00030159234581710157,0.45693377861300477,-0.0003230958214065533,-0.0003577875151158783
278,2008-05-06 11:25:21,1.5597659473370362,0.8401704907053151,2804.281,2823.609,-39.47237839941986,5183.758714539512,1.2034398051283057,-3.6221508648998753,3.514773138461639,1.8176720770210877,-32.21997626855924,3095.781,2804.281,0.0003230824319025714,0.00035916199039269167,-0.27232462898311094,-0.2786787110546294,-0.275441383120021,-0.1735552768422387,0.3826534572482818,0.8401721598052613,-0.00027144432534985006,-0.00030175730571093025,0.4554473901208406,-0.0003230824319025714,-0.00035916199039269167
282,2008-05-06 16:23:36,1.5594815668184234,0.8400173086716403,2803.453,2822.734,-40.037541469513684,5199.083442282308,1.2031659645816737,-3.622431138524672,3.5132992979150073,1.8179238657973993,-32.7120225448885,3094.328,2803.453,0.0003231852943112382,0.0003590896549821518,-0.27241658473941244,-0.27873202015577436,-0.2752865323360174,-0.1735648627687958,0.38251561619699664,0.8400173086716403,-0.0002714812411295784,-0.00030164152554993696,0.45536635048852386,-0.0003231852943112382,-0.0003590896549821518
286,2008-05-06 21:21:49,1.55468935359061,0.8374359751414073,2795.047,2814.313,-40.142730162011574,5120.060217438184,1.2022021559326284,-3.6210573304446,3.514484830704665,1.817160673909645,-32.945022147355694,3086.531,2795.047,0.0003240465295903777,0.00036051385405424033,-0.27329732929856343,-0.2763693200997672,-0.2762839326978196,-0.17404941790384976,0.3812382568404332,0.8374432004649042,-0.00027136822149870677,-0.00030190727092190353,0.45524466127223434,-0.0003240465295903777,-0.00036051385405424033
290,2008-05-07 02:17:25,1.5488741079890418,0.8343035835418966,2784.719,2804.031,-40.1165626728546,5155.162349919003,1.208767127456789,-3.608838234835152,3.5109677353595243,1.8110297241968543,-32.857549597381336,3085.625,2784.719,0.0003241685884144256,0.00036260278196206114,-0.2741761728717673,-0.27732029738624486,-0.2771627082946011,-0.17134082144738672,0.37854952935948616,0.8343035835418966,-0.00027045501498587345,-0.0003025208003932106,0.45373115593297264,-0.0003241685884144256,-0.00036260278196206114
294,2008-05-07 07:04:02,1.538236598942558,0.8285736718133292,2766.078,2785.421,-39.87503330866132,5103.878340196545,1.2102661501871588,-3.6059536561957266,3.5109358749578012,1.8094435644526072,-32.629663328789654,3067.203,2766.078,0.0003261270191610416,0.0003640311921400685,-0.2725658033165358,-0.2791534311613728,-0.2790776725015899,-0.16920309302050152,0.3757815655889641,0.8285737456878932,-0.00027022026174379997,-0.000301626661526078,0.4535282478461669,-0.0003261270191610416,-0.0003640311921400685
298,2008-05-07 12:01:49,1.527914258251028,0.8230135260370756,2747.75,2757.469,-39.61961987024145,5140.712405406735,1.2199145706100536,-3.592419377316128,3.509393098217416,1.8026537331443495,-32.379859014262976,3058.157,2747.75,0.00032708360009756375,0.00036660876998381026,-0.2746676249228892,-0.2809322930997653,-0.2775296635764518,-0.16687041840089367,0.37180393006989915,0.8230135260370756,-0.00026919422702519655,-0.00030172397646048565,0.45175919751913035,-0.00032708360009756375,-0.00036660876998381026
302,2008-05-07 16:59:29,1.5285252629756445,0.8233426447360579,2748.109,2767.359,-40.067324667444815,5243.172200937122,1.2180095294992141,-3.5930266683746783,3.5066782411556563,1.8031542757366414,-32.68215852457039,3058.812,2748.109,0.0003270445362961284,0.0003663093104962212,-0.27454519543970823,-0.2809930425174998,-0.27762931917043177,-0.1668324428723602,0.37198568463555676,0.8233426447360579,-0.000269269713460532,-0.0003015980764954074,0.45179936568790946,-0.0003270445362961284,-0.0003663093104962212
306,2008-05-07 21:56:09,1.522647325284378,0.8201764839394088,2738.234,2757.562,-40.24716716520102,5175.355071676229,1.227598991748663,-3.580296091722409,3.5109885623008092,1.7965666438696486,-32.99387423636739,3058.578,2738.234,0.0003271010178434968,0.00036778279348586435,-0.2753816643434994,-0.28206218576248365,-0.278567569641473,-0.16398858025254393,0.36931900321178013,0.8201764839394088,-0.0002682805627078808,-0.00030164679841464606,0.45029211449454803,-0.0003271010178434968,-0.00036778279348586435
310,2008-05-08 02:53:49,1.5174859938489869,0.8173963242800902,2728.906,2748.297,-40.30253125568348,5173.388213049697,1.229059308849024,-3.579036831738888,3.510305462695178,1.7959771394311956,-33.04539707211165,3049.328,2728.906,0.0003280978480747018,0.0003690816357624707,-0.276330953402006,-0.27944404669468303,-0.27970279364968775,-0.16452220625362324,0.3679697624233746,0.8173971897951593,-0.00026818597502046887,-0.0003016859724315271,0.45017300848209524,-0.0003280978480747018,-0.0003690816357624707
313,2008-05-09 12:25:07,1.605818899130659,0.8649769888680268,2886.625,2896.25,-40.09418103142496,5296.480768659364,1.1967318559687972,-3.632555339839831,3.5222215314850214,1.822916991757235,-32.856295641052824,3177.219,2886.625,0.0003147355329059343,0.00034884542112843635,-0.2709712981657637,-0.277223021333318,-0.2773665791295249,-0.1744391013713934,0.39474091711099896,0.8649769888680268,-0.00027223899354274857,-0.00030174326194806755,0.4563600213545406,-0.0003147355329059343,-0.00034884542112843635
316,2008-05-09 20:28:09,1.5638491446744425,0.8423699116610504,2811.422,2830.687,-40.52238496316615,5074.92214322479,1.1805559023632177,-3.645474985372128,3.5163492154331264,1.8294275689587538,-33.33950238056361,3082.937,2811.422,0.0003243339501774333,0.00035817439615844736,-0.2717193165750378,-0.27455737357789234,-0.27463342131950463,-0.17908988852756524,0.38579016152963475,0.8423699116610504,-0.00027320916095964417,-0.00030171533445123334,0.4579818868042233,-0.0003243339501774333,-0.00035817439615844736
320,2008-05-10 01:21:56,1.5480915247767786,0.8338820438085877,2783.719,2803.062,-40.56886357314186,5107.390012296233,1.2040342745186183,-3.6195892480475407,3.5134397623234963,1.816317296828028,-33.35156485472646,3074.266,2783.719,0.00032527378030757393,0.00036167331403437475,-0.27426984898201834,-0.2773840934583828,-0.2774468390911097,-0.1708992184684892,0.3793755865866575,0.8338820438085877,-0.0002712399647202253,-0.0003015928822980053,0.4549511401563898,-0.00032527378030757393,-0.00036167331403437475
324,2008-05-10 06:18:12,1.5323755631868592,0.8254166152720488,2755.687,2775.094,-40.27804845768325,5106.46891990738,1.2215809470855274,-3.5937959065789555,3.515137522009075,1.8033689952639713,-33.147486361012966,3066.0,2755.687,0.0003262647274890709,0.0003654614433157982,-0.27367190066050084,-0.2801877514479485,-0.2803033677711594,-0.16583698012039128,0.3729012912537352,0.8254166152720488,-0.0002693043270466861,-0.000301657947554157,0.4517734249035329,-0.0003262647274890709,-0.0003654614433157982
328,2008-05-10 11:16:04,1.5269528268489705,0.8224956494324317,2745.984,2765.297,-40.2921849196155,5160.887415734687,1.2222394892534059,-3.5924719801133596,3.50830390643132,1.802670753119494,-33.007275861749356,3056.437,2745.984,0.0003272930978327425,0.0003668476464799633,-0.2746195013572392,-0.2812593331301473,-0.2777582817674774,-0.16636288374513608,0.37142540477333114,0.8224973681395096,-0.0002691971490566938,-0.00030173059323429854,0.4515834278632787,-0.0003272930978327425,-0.0003668476464799633
332,2008-05-10 16:11:56,1.5169573017136326,0.8171115433925789,2728.125,2747.437,-40.184384347174266,5171.096902851154,1.2326738853660806,-3.5789513645192135,3.509190808443004,1.7958941337499832,-32.91990812745461,3048.219,2728.125,0.0003281875797031128,0.00036910154592901395,-0.2764987864457942,-0.27958651213217045,-0.2796325168379341,-0.16428218458410127,0.3676884459679377,0.8171115433925789,-0.00026816585977348554,-0.00030159713386264213,0.4499856218421857,-0.0003281875797031128,-0.00036910154592901395
336,2008-05-10 21:07:54,1.5118975960142693,0.8143861246029738,2718.797,2738.218,-40.320066232195046,5190.974087240073,1.2279363011654119,-3.5777418771080414,3.5068097579555353,1.795344963527795,-32.99903328622305,3039.218,2718.797,0.00032920861362767303,0.0003703812466729472,-0.2775019598440083,-0.28060243748867086,-0.28059091564963823,-0.16130468701768264,0.36628980107271225,0.8143861246029738,-0.0002681029270381584,-0.0003016333481036049,0.4497741182062555,-0.00032920861362767303,-0.0003703812466729472
340,2008-05-11 02:05:21,1.5065638960681105,0.811513118362076,2708.922,2728.25,-40.336505612651585,5192.370224051938,1.236563129496442,-3.565577824751871,3.50609090727422,1.7893518988259454,-33.03772281691292,3039.047,2708.922,0.00032925553174382197,0.0003722252004305683,-0.2784967868715926,-0.28149980101170213,-0.28156879681208835,-0.1584346153046169,0.3637655534128613,0.811513118362076,-0.0002671951833033925,-0.0003020656331343564,0.44825591254405156,-0.00032925553174382197,-0.0003722252004305683
344,2008-05-11 06:55:27,1.5015453526671363,0.8088098717121404,2700.422,2719.75,-40.43267631588412,5197.262758586469,1.232681716999041,-3.563899990279774,3.5037157727265953,1.7883879159763685,-33.07740307192613,3030.375,2700.422,0.0003301799794380832,0.00037290941550637,-0.2759171927463586,-0.2825341792415308,-0.28255691888839995,-0.15899170912371063,0.3624426855805925,0.8088111280054997,-0.00026705282681123346,-0.00030161281651595526,0.44811852359486004,-0.0003301799794380832,-0.00037290941550637
348,2008-05-11 11:52:47,1.4908444050400238,0.8030457886878684,2681.141,2700.485,-40.314538591575015,5173.16353162837,1.2447790520373363,-3.5501733485026725,3.5067479961367156,1.7815447770741009,-33.05467981523988,3021.0,2681.141,0.000331271479639533,0.0003761762098000859,-0.27772227159557716,-0.28451286811863186,-0.28096740059939385,-0.15679745968639713,0.35858496891232716,0.8030496139779705,-0.00026602616663692614,-0.0003020867210845237,0.4465311616890923,-0.000331271479639533,-0.0003761762098000859
352,2008-05-11 16:49:58,1.485868384561201,0.8003654470798278,2672.343,2691.656,-40.386661855917744,5189.523933039503,1.253384408244294,-3.5377270922470068,3.5058813026542324,1.7753115642966961,-33.11570360624461,3021.75,2672.343,0.0003312020965360356,0.0003768936809275085,-0.27870622775144116,-0.28546970429271223,-0.28214669558394445,-0.15367737237190215,0.3561324241914669,0.8003654470798278,-0.0002650827140678406,-0.0003016526794371102,0.44496226753770207,-0.0003312020965360356,-0.0003768936809275085
356,2008-05-11 21:47:12,1.480413677976106,0.7974272604140161,2662.828,2682.156,-40.43384612547835,5192.0926367871525,1.2535421653065086,-3.5358932179452323,3.504168333530808,1.7742377662318358,-33.12942148982364,3012.265,2662.828,0.0003322429046876295,0.0003783505866534545,-0.2797597238435441,-0.28302540602193915,-0.2830999887356732,-0.15411488139884355,0.35460997163787433,0.7974272604140161,-0.0002649395492770515,-0.00030170707179110606,0.44469256224544457,-0.0003322429046876295,-0.0003783505866534545
360,2008-05-12 02:36:58,1.4752095869031632,0.7946240682056631,2653.047,2672.344,-40.44479269068758,5186.391935562601,1.2562131431470633,-3.534778414771637,3.5030568931470634,1.773860289771637,-33.130681310493344,3002.641,2653.047,0.0003333357744054412,0.000379565159156367,-0.280920373417058,-0.28402075127246085,-0.283881138915661,-0.15117773639482013,0.35317292648909937,0.7946240682056631,-0.0002648766291365371,-0.0003016116109179623,0.4444528433257723,-0.0003333357744054412,-0.000379565159156367
364,2008-05-12 12:56:34,1.4859035988304024,0.8003844153038009,2672.11,2691.36,-40.58499656066617,5236.503336352705,1.2386343574076724,-3.548924136062449,3.4982324882487936,1.7809702419814517,-33.20069210329718,3012.0,2672.11,0.000332257687166157,0.00037685854311417244,-0.27874114318397014,-0.2819262215860707,-0.28212578039306646,-0.15720685483689267,0.35721447797097605,0.800384820691227,-0.00026593387467267797,-0.0003016317046826769,0.44630364002700956,-0.000332257687166157,-0.00037685854311417244
367,2008-05-12 18:59:59,1.4960918298136696,0.8058723226653155,2690.329,2709.704,-40.99869158762305,5099.562918299514,1.2269492906033996,-3.5627738274741243,3.5065859365661325,1.7879098523188452,-33.78697527817091,3020.11,2690.329,0.0003312876311553096,0.0003745421491182545,-0.2770147404243215,-0.28358670740803515,-0.28001688221374044,-0.1593816699539029,0.36088558997616305,0.8058723226653155,-0.0002669755327894193,-0.00030183315164598705,0.44781980944894845,-0.0003312876311553096,-0.0003745421491182545
371,2008-05-12 23:53:17,1.4808005946928984,0.7976356737393387,2662.952999999994,2682.297000000006,-40.997807625227495,5162.808867074007,1.2443883906979607,-3.5474387906609848,3.501457140697961,1.780229415660985,-33.673365085761986,3002.172000000006,2662.952999999994,0.00033326653058689476,0.0003782301050771217,-0.27972303375974317,-0.28295201677736137,-0.2832131705544526,-0.15411177890844285,0.3558292322778843,0.797637108972919,-0.0002658252736594497,-0.00030168982469169336,0.44610496244450404,-0.00033326653058689476,-0.0003782301050771217
375,2008-05-13 04:35:25,1.4697543268466824,0.79168558341158,2643.344,2662.719,-40.84213757482493,5162.992089879633,1.2569750015828725,-3.5333102943188885,3.501658387162809,1.7731015168894209,-33.535818118317145,2992.703,2643.344,0.00033442694315385864,0.0003811389526930317,-0.27809550101515945,-0.28510318943750546,-0.2849095476528628,-0.1518917618944723,0.3518495960330126,0.79168558341158,-0.0002647609895993139,-0.0003017422141236639,0.44443097538394066,-0.00033442694315385864,-0.0003811389526930317
379,2008-05-13 09:24:04,1.4539012274845928,0.7831462853887025,2615.297,2634.64,-40.69012464267011,5155.621304508567,1.2599572484404666,-3.5285253365163034,3.4966186408455298,1.7705879947441516,-33.32269982188509,2964.468,2615.297,0.0003375942724457983,0.0003869977381772971,-0.281170348923242,-0.28452612415884426,-0.284540601209772,-0.14976292570814176,0.3475855864855439,0.7831462853887025,-0.0002643857004344283,-0.0003030758411073746,0.4438322609332497,-0.0003375942724457983,-0.0003869977381772971
383,2008-05-13 14:20:24,1.4541462067235693,0.7832782438583529,2614.86,2634.157,-40.69938049882204,5209.6760542974735,1.2759287228867204,-3.50699442928836,3.4991645719433246,1.7600629827474803,-33.346230327490304,2983.375,2614.86,0.00033550495046450753,0.000385189324958405,-0.2811512962048801,-0.28805617406638073,-0.28460695217759846,-0.1461855775511407,0.3455017266302251,0.7832782438583529,-0.0002627937284056231,-0.00030171041800640397,0.44109705502391716,-0.00033550495046450753,-0.000385189324958405
387,2008-05-13 19:04:20,1.455023751906683,0.7837509350133121,2616.5,2635.797,-41.06026204078849,5210.358311187467,1.26332998871654,-3.5180237134401695,3.496080777360074,1.765575132998529,-33.64948900485925,2975.297,2616.5,0.0003363644419511319,0.0003849285043162759,-0.28134123801647526,-0.2843740326664427,-0.28446292974968734,-0.14982179956739472,0.34675069106969475,0.7837515504469434,-0.0002636259458844307,-0.00030168807517115537,0.4424245963595631,-0.0003363644419511319,-0.0003849285043162759
391,2008-05-13 23:59:26,1.449042163761236,0.7805289427291894,2606.5,2625.7810000000027,-41.19696040482682,5207.484967812277,1.27357337692902,-3.5049502171456948,3.4959014526387993,1.7588271887545277,-33.79269513542102,2974.9850000000006,2606.5,0.00033645255242073556,0.0003864823982230054,-0.2821978016320069,-0.28563230309178755,-0.28556174625307973,-0.1466081490231258,0.34406898041529965,0.7805289427291894,-0.0002626109550194943,-0.00030166069766844866,0.4408151467288729,-0.00033645255242073556,-0.0003864823982230054
